ticker,pb_ratio,surge_ratio,volatility,ma_slope,rsi,vol_spike,label
1459.T,2.3324701882322496,-1.1718419936126705,0.0041026786563849536,-0.0014409221901947266,44.444444375308635,1.6691529909977,1
1459.T,2.3324701882322505,-1.1718419936126707,0.004102678656384953,-0.0016814797021297758,44.444444375308635,0.23859130712567367,1
1459.T,1.1573814137306775,0.0,0.004134063136877365,-0.0014416146083543553,55.555555469135804,0.048561720649266886,1
1459.T,1.2889569148671327,0.0,0.003659532594681444,0.004051477597692769,57.14285702857143,0.5938925620926584,0
1459.T,1.3292512127709375,0.0,0.003548599209451961,0.0035705784336892616,49.99999988333334,1.6451276487463204,0
1459.T,3.067619058371122,-3.0676190583855907,0.0030753359582714073,0.0023775558725516997,42.85714277142856,5.263286264335413,0
1459.T,4.347712442075743,-2.912211809555778,0.0032548010561827996,0.0014255167498150908,28.5714285142857,1.7874367453564317,0
1459.T,2.73983277373101,-1.3764088815964928,0.0034432610686041354,0.00047472110135067454,42.85714277142856,0.620675151164498,0
1459.T,2.7398327737310115,-1.3764088815964934,0.0034432610686041336,-0.00023719165085281867,42.85714277142856,0.1749416028605408,0
1459.T,3.9258734430201994,-2.629652985542518,0.0036045327684836974,-0.00047438330170563735,28.5714285142857,0.0018894099986632247,0
1459.T,2.616040737576353,-1.3142195174616318,0.0036061975307027736,-0.00047449584815905017,42.85714277142856,0.06010142469454759,0
1459.T,4.53525582237748,-3.4175624443669315,0.004160276891076475,-0.0011862396203976928,33.33333328148147,1.1136911163044867,0
1459.T,3.3975744065830304,-1.1433107526968211,0.004165012536934248,-0.0018979833926363356,39.999999943999995,0.6005701602939759,0
1459.T,3.4871745504008684,-2.3358009626807905,0.004057995865838833,-0.002135738016126497,39.999999943999995,0.5205525055807195,0
1459.T,2.233064983556475,-1.1218241149673238,0.004224668829841454,-0.002136244956078238,45.454545396694215,0.694397030226241,0
1459.T,1.116162695098235,1.1267928160092435,0.004226068508296973,-0.0016627078384718842,49.99999994166666,3.733533994251646,0
1459.T,1.1527754855996386,2.338645004289736,0.004091846190521745,-0.0009507962918898875,54.54545447603306,0.828791088472608,0
1459.T,1.1527754855996384,1.1637542997536916,0.004091846190521746,-0.0004756242568348095,49.999999929999994,0.04096460004806939,0
1459.T,1.1527754855996384,1.1637542997536916,0.004091846190521746,-0.00023786869647833057,49.999999929999994,0.8463482963745147,0
1459.T,1.2327857559040074,0.0,0.00418129258693899,-0.002831402831388314,42.85714277142856,0.35628032041043683,0
1459.T,1.4551515367821295,-1.455151536789625,0.0035423374059573264,-0.002575328354351917,42.85714277142856,0.19715215572524591,0
1459.T,1.5582353926123869,0.0,0.00330799675160375,-0.0023195876288539643,42.85714277142856,0.0032045943763585076,0
1459.T,2.9751725358250685,-1.4952939687902602,0.0034651016877684515,-0.0023213825122397076,42.85714277142856,0.07794140378362892,0
1459.T,3.1127786909561412,-3.112778690972175,0.0033119203969225867,-0.0020650490449040386,42.85714277142856,0.01070668363485879,0
1459.T,3.1127786909561412,-3.112778690972175,0.0033119203969225867,-0.002323780015479955,33.333333255555544,3.361846335348749,0
1459.T,4.455882403953569,-2.9859799183815245,0.003470449098048553,-0.0025833118057216053,33.333333255555544,2.5045315189538813,0
1459.T,4.455882403953569,-4.4558824039765215,0.003470449098048553,-0.0025853154084664667,33.333333255555544,0.06140731333643244,0
1459.T,4.455882403953567,-2.9859799183815237,0.003470449098048554,-0.0028453181582884946,19.999999943999995,0.0906763177284617,0
1459.T,2.8985798136329852,-1.45679918095259,0.003556664337271155,-0.002587991718413106,33.333333255555544,0.06293780846487146,0
1459.T,1.3705417754801694,0.0,0.003761022025675546,-0.0018130018129925395,49.99999988333334,0.5281244016035921,0
1459.T,1.3912462003226655,-1.391246200329879,0.0037242479136937335,-0.001555209953335698,33.333333255555544,0.39789387551366184,0
1459.T,2.7798493250765293,-2.7798493250909426,0.003727788922635162,-0.0012970168612124668,33.333333255555544,0.09998544839055087,0
1459.T,1.3139322590100133,0.0,0.003943388862530755,-0.0012973533990591733,42.85714277142856,0.17768807764818786,0
1459.T,1.388293498058294,0.0,0.0037321688599604463,-0.001816294758682813,42.85714277142856,1.3529598986788858,0
1459.T,2.675184730770428,-1.3445589922952381,0.003873635904872765,-0.002076843198327772,37.499999934375,4.374568151765104,0
1459.T,1.3795696537802815,1.3934346754332223,0.003606286195758416,0.0020125786163421038,57.14285702857143,0.942289320468953,0
1459.T,1.4442706231175908,1.4587859057692205,0.003444730408678408,0.0017601206939815651,57.14285702857143,0.06858849147259999,0
